Pan_gene_id,Rep_transcript,B73,Tzi8,Ky21,M162W,Ms71,Oh7B,Oh43,M37W,Mo18W,NC350,HP301,Il14H,P39,CML52,CML69,Ki11,CML228,CML247,CML277,CML322,CML333,Ki3,CML103,Tx303,NC358,B97,na_count,class,Subgenome,number_genome_presence
Zm00027ab415080,Zm00027ab415080_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab415080_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab415910,Zm00027ab415910_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab415910_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab415920,Zm00027ab415920_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab415920_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab415930,Zm00027ab415930_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab415930_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab416590,Zm00027ab416590_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab416590_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab416620,Zm00027ab416620_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab416620_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab416760,Zm00027ab416760_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab416760_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab417130,Zm00027ab417130_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab417130_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab418350,Zm00027ab418350_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab418350_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab418390,Zm00027ab418390_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab418390_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab418460,Zm00027ab418460_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab418460_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab421140,Zm00027ab421140_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab421140_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab421930,Zm00027ab421930_T002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab421930_T002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab422040,Zm00027ab422040_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab422040_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab423750,Zm00027ab423750_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab423750_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab423760,Zm00027ab423760_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab423760_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab423770,Zm00027ab423770_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab423770_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab424330,Zm00027ab424330_T004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab424330_T004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab424860,Zm00027ab424860_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab424860_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab427110,Zm00027ab427110_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab427110_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab427120,Zm00027ab427120_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab427120_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab427130,Zm00027ab427130_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab427130_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab427670,Zm00027ab427670_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab427670_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab427720,Zm00027ab427720_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab427720_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab430120,Zm00027ab430120_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab430120_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab430130,Zm00027ab430130_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab430130_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab431310,Zm00027ab431310_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab431310_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab431940,Zm00027ab431940_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab431940_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab433340,Zm00027ab433340_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab433340_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab434000,Zm00027ab434000_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab434000_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab435530,Zm00027ab435530_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab435530_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab437010,Zm00027ab437010_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab437010_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab437020,Zm00027ab437020_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab437020_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab438240,Zm00027ab438240_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab438240_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab438850,Zm00027ab438850_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab438850_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab439740,Zm00027ab439740_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab439740_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab439750,Zm00027ab439750_T002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab439750_T002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab439760,Zm00027ab439760_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab439760_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab439770,Zm00027ab439770_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab439770_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab440380,Zm00027ab440380_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab440380_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab440390,Zm00027ab440390_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab440390_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab440420,Zm00027ab440420_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab440420_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab440430,Zm00027ab440430_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab440430_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00027ab440730,Zm00027ab440730_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00027ab440730_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab000760,Zm00028ab000760_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab000760_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab001110,Zm00028ab001110_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab001110_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab001120,Zm00028ab001120_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab001120_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab002010,Zm00028ab002010_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab002010_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab002150,Zm00028ab002150_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab002150_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab004080,Zm00028ab004080_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab004080_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab004090,Zm00028ab004090_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab004090_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab005550,Zm00028ab005550_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab005550_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab005560,Zm00028ab005560_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab005560_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab005570,Zm00028ab005570_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab005570_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab005590,Zm00028ab005590_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab005590_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab006660,Zm00028ab006660_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab006660_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab006670,Zm00028ab006670_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab006670_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab006680,Zm00028ab006680_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab006680_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab006690,Zm00028ab006690_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab006690_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab006700,Zm00028ab006700_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab006700_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab006710,Zm00028ab006710_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab006710_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab006720,Zm00028ab006720_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab006720_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab009770,Zm00028ab009770_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab009770_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab011060,Zm00028ab011060_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab011060_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab014330,Zm00028ab014330_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab014330_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab015640,Zm00028ab015640_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab015640_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab015650,Zm00028ab015650_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab015650_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab015660,Zm00028ab015660_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab015660_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab015670,Zm00028ab015670_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab015670_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab016000,Zm00028ab016000_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab016000_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab017810,Zm00028ab017810_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab017810_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab020910,Zm00028ab020910_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab020910_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab021960,Zm00028ab021960_T003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab021960_T003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab022420,Zm00028ab022420_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab022420_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab022700,Zm00028ab022700_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab022700_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab022710,Zm00028ab022710_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab022710_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab023940,Zm00028ab023940_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab023940_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab024600,Zm00028ab024600_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab024600_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab024630,Zm00028ab024630_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab024630_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab024750,Zm00028ab024750_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab024750_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab025380,Zm00028ab025380_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab025380_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab026290,Zm00028ab026290_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab026290_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab026310,Zm00028ab026310_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab026310_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab026320,Zm00028ab026320_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab026320_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab026340,Zm00028ab026340_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab026340_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab026380,Zm00028ab026380_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab026380_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab026410,Zm00028ab026410_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab026410_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab026430,Zm00028ab026430_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab026430_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab026450,Zm00028ab026450_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab026450_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab026460,Zm00028ab026460_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab026460_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab026480,Zm00028ab026480_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab026480_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab027030,Zm00028ab027030_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab027030_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab028910,Zm00028ab028910_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab028910_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab029170,Zm00028ab029170_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab029170_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab030030,Zm00028ab030030_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab030030_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab030970,Zm00028ab030970_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab030970_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab031300,Zm00028ab031300_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab031300_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab031580,Zm00028ab031580_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab031580_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab032250,Zm00028ab032250_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab032250_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab032260,Zm00028ab032260_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab032260_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab032270,Zm00028ab032270_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab032270_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab033580,Zm00028ab033580_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab033580_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab034440,Zm00028ab034440_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab034440_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab034450,Zm00028ab034450_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab034450_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab036260,Zm00028ab036260_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab036260_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab036270,Zm00028ab036270_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab036270_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab036450,Zm00028ab036450_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab036450_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab036460,Zm00028ab036460_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab036460_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab037270,Zm00028ab037270_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab037270_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00028ab037280,Zm00028ab037280_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00028ab037280_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
