"","Query_gene","B73","Tzi8","Ky21","M162W","Ms71","Oh7B","Oh43","M37W","Mo18W","NC350","HP301","Il14H","P39","CML52","CML69","Ki11","CML228","CML247","CML277","CML322","CML333","Ki3","CML103","Tx303","NC358","B97","occurance_genome","Min_copy","Max_copy","spread"
"9505","Zm00038ab090910_T001",0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,2,2
"9506","Zm00038ab091030_T002",0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,2,2
"9507","Zm00038ab091290_T001",0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,2,2
"9508","Zm00038ab091420_T001",0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,3
"9509","Zm00038ab091480_T001",4,4,4,5,4,4,3,4,4,4,5,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,26,3,5,2
"9510","Zm00038ab091660_T001",0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,2,2
"9511","Zm00038ab091690_T001",0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,2,2
"9512","Zm00038ab091890_T001",1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,26,1,2,1
"9513","Zm00038ab092070_T001",0,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,5,0,2,2
"9514","Zm00001eb089990_T001",1,1,1,1,0,2,1,3,2,1,2,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,24,0,3,3
"9515","Zm00034ab097810_T001",0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,5
"9516","Zm00039ab095890_T001",0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2
"9517","Zm00033ab102610_T001",0,0,0,1,0,0,0,0,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,2,2
"9518","Zm00020ab101890_T001",0,0,0,0,2,0,0,0,2,0,0,2,0,1,1,1,0,1,1,3,1,2,2,0,1,0,13,0,3,3
"9519","Zm00034ab111030_T001",0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2
"9520","Zm00027ab105120_T001",0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2
"9521","Zm00001eb107820_T001",2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2
"9522","Zm00034ab118550_T001",0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2,2
"9523","Zm00001eb112100_T001",1,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,2,2
"9524","Zm00031ab122050_T001",0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2
"9525","Zm00027ab123960_T001",0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,2,2
"9526","Zm00001eb124160_T001",1,0,0,1,1,0,2,2,0,0,1,1,0,1,2,2,2,0,0,1,0,0,2,1,1,1,16,0,2,2
"9527","Zm00036ab132950_T001",0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,4,0,2,2
"9528","Zm00031ab135000_T001",0,0,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7,0,2,2
"9529","Zm00042ab134340_T004",0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,5,0,2,2
"9530","Zm00001eb135930_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,26,1,2,1
"9531","Zm00027ab144960_T001",0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2
"9532","Zm00031ab151200_T001",0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2
"9533","Zm00035ab151940_T002",0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2
"9534","Zm00042ab161170_T002",0,1,1,1,0,2,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,17,0,2,2
"9535","Zm00001eb156940_T001",2,1,2,2,1,1,0,0,2,2,0,1,1,0,2,2,2,2,2,0,0,2,1,0,0,2,18,0,2,2
"9536","Zm00031ab173450_T001",0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
"9537","Zm00039ab169810_T001",0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2
"9538","Zm00001eb170680_T001",1,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2
"9539","Zm00001eb174330_T001",2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,2,1,2,2,2,2,1,2,2,2,2,26,1,2,1
"9540","Zm00001eb182190_T001",2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,1,26,1,2,1
"9541","Zm00001eb183860_T002",1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,26,1,2,1
"9542","Zm00040ab196450_T003",2,3,1,2,0,1,0,0,1,1,1,3,3,1,1,2,1,1,1,1,1,0,3,1,3,2,22,0,3,3
"9543","Zm00042ab194000_T001",0,3,2,0,0,0,2,0,4,0,3,3,2,0,0,0,0,2,3,0,0,0,0,4,1,2,12,0,4,4
"9544","Zm00033ab209920_T001",0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
"9545","Zm00001eb204070_T001",2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,2,0,0,5,0,2,2
"9546","Zm00031ab215150_T001",0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,2,2
"9547","Zm00035ab223730_T001",0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
"9548","Zm00001eb218290_T001",1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,2,2
"9549","Zm00001eb222540_T001",3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,6,3,3,3,3,3,3,3,3,3,26,3,6,3
"9550","Zm00001eb228810_T001",4,4,2,3,4,4,1,2,2,3,5,5,4,6,5,3,3,5,3,10,3,4,4,5,4,4,26,1,10,9
"9551","Zm00042ab238780_T001",0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,2,2
"9552","Zm00001eb229370_T001",2,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,26,1,2,1
"9553","Zm00001eb230840_T001",1,2,2,1,1,2,2,1,2,1,2,2,2,3,2,1,2,2,2,1,2,1,2,2,1,2,26,1,3,2
"9554","Zm00040ab254640_T001",7,7,8,8,7,7,8,7,7,7,8,8,8,7,7,7,9,6,7,7,7,8,7,7,8,8,26,6,9,3
"9555","Zm00031ab249030_T001",5,3,5,3,3,4,6,3,8,4,3,4,0,2,2,2,3,2,1,2,3,4,6,3,2,4,25,0,8,8
"9556","Zm00038ab246610_T001",0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
"9557","Zm00034ab258660_T001",0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,1,0,0,5,0,2,2
"9558","Zm00001eb252300_T004",1,2,2,1,1,2,2,2,1,2,1,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,26,1,2,1
"9559","Zm00031ab269250_T001",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,2
"9560","Zm00042ab271850_T001",0,2,0,2,0,1,0,2,0,2,2,1,0,0,2,1,0,0,0,0,0,1,0,0,2,1,12,0,2,2
"9561","Zm00039ab268990_T001",0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,5,0,2,2
"9562","Zm00035ab281780_T001",0,0,0,0,2,0,4,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,5,0,4,4
"9563","Zm00035ab282440_T001",0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
"9564","Zm00039ab279970_T001",0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2
"9565","Zm00031ab291060_T001",0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,2,2
"9566","Zm00032ab293970_T001",0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2
"9567","Zm00040ab300940_T001",1,0,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,2,1,1,1,1,1,24,0,3,3
"9568","Zm00031ab295340_T001",0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2
"9569","Zm00031ab295350_T001",0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2
"9570","Zm00038ab292830_T001",0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
"9571","Zm00032ab302450_T001",0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,2
"9572","Zm00031ab305050_T001",0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2
"9573","Zm00001eb294130_T001",2,2,3,2,3,2,3,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,3,26,2,3,1
"9574","Zm00036ab307980_T001",0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,2,2
"9575","Zm00042ab315950_T001",0,1,0,2,0,0,0,1,0,2,1,2,1,2,1,0,0,0,0,1,2,0,0,2,1,1,14,0,2,2
"9576","Zm00019ab290290_T001",4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,3,26,3,4,1
"9577","Zm00031ab316220_T001",0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2
"9578","Zm00001eb304560_T001",1,2,2,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,2,1,1,26,1,2,1
"9579","Zm00042ab325100_T001",1,2,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,2
"9580","Zm00032ab327210_T001",0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
"9581","Zm00031ab330270_T001",0,0,1,0,1,0,0,1,2,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,11,0,2,2
"9582","Zm00038ab327480_T001",0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
"9583","Zm00040ab349340_T001",3,1,1,1,1,2,1,2,2,1,1,6,2,1,1,1,1,1,1,3,1,1,1,1,1,1,26,1,6,5
"9584","Zm00001eb331080_T001",1,2,1,1,1,1,1,1,3,1,1,3,3,1,1,1,1,1,2,1,1,1,1,1,1,1,26,1,3,2
"9585","Zm00001eb331450_T001",1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,26,1,2,1
"9586","Zm00001eb348670_T002",2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,1,2,2,2,26,1,3,2
"9587","Zm00035ab370060_T001",0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2
"9588","Zm00001eb357680_T001",2,2,2,2,0,2,0,2,3,0,2,2,0,3,2,2,2,2,0,2,0,2,2,2,2,3,20,0,3,3
"9589","Zm00035ab372770_T001",0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,2,2
"9590","Zm00041ab378050_T001",1,2,1,1,1,1,0,0,0,2,1,1,2,1,0,1,0,1,2,2,1,0,1,3,2,1,20,0,3,3
"9591","Zm00001eb368600_T001",2,1,1,1,1,0,2,2,1,1,0,2,1,1,0,1,1,1,1,1,2,1,1,2,0,2,22,0,2,2
"9592","Zm00001eb370910_T001",1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"9593","Zm00001eb373770_T001",1,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,26,1,3,2
"9594","Zm00039ab385490_T001",0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,7,0,2,2
"9595","Zm00042ab400720_T001",0,2,0,1,0,0,0,0,1,0,1,1,2,0,0,1,0,1,1,0,0,1,1,2,0,0,12,0,2,2
"9596","Zm00039ab394080_T001",0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
"9597","Zm00032ab404480_T002",0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
"9598","Zm00035ab406490_T001",0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
"9599","Zm00038ab409730_T001",0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2
"9600","Zm00001eb395140_T001",1,0,2,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,2
"9601","Zm00035ab414410_T001",0,0,0,0,1,1,0,0,0,0,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,7,0,2,2
"9602","Zm00034ab425920_T001",2,1,1,1,1,1,1,1,2,1,1,1,0,1,1,5,1,1,1,1,1,1,1,1,1,1,25,0,5,5
"9603","Zm00039ab415220_T001",2,16,4,11,2,0,8,3,2,3,2,3,9,5,2,3,11,6,3,3,11,8,5,6,4,4,25,0,16,16
"9604","Zm00033ab431410_T001",0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,2,2
"9605","Zm00001eb408810_T001",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,4,0,2,2
"9606","Zm00040ab438150_T001",1,1,1,1,0,0,1,1,2,0,1,2,2,0,2,3,0,0,1,3,0,0,1,2,1,1,18,0,3,3
"9607","Zm00001eb417620_T002",1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"9608","Zm00032ab444060_T001",0,0,0,2,0,2,0,3,0,0,0,3,0,0,0,0,0,0,2,2,2,2,0,0,0,2,9,0,3,3
"9609","Zm00042ab446110_T001",0,2,0,0,0,0,1,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,7,0,2,2
"9610","Zm00039ab438820_T001",0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
"9611","Zm00035ab450150_T001",4,4,2,3,3,2,3,4,3,3,1,4,5,3,3,3,3,4,3,5,3,4,3,2,4,2,26,1,5,4
"9612","Zm00038ab006940_T001",0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2
"9613","Zm00028ab013500_T001",0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
"9614","Zm00042ab017420_T001",0,1,0,0,1,0,0,1,0,1,0,0,2,0,1,0,2,0,0,0,1,1,1,2,1,1,13,0,2,2
"9615","Zm00001eb019690_T001",3,2,1,2,2,1,2,2,2,2,1,2,3,1,1,2,1,2,3,1,1,2,1,1,2,2,26,1,3,2
"9616","Zm00001eb020920_T001",2,0,0,0,0,2,0,2,0,0,0,2,1,0,0,2,0,0,1,2,2,0,0,2,0,0,10,0,2,2
"9617","Zm00042ab021870_T001",0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,2,2
"9618","Zm00033ab023260_T001",0,0,0,1,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,6,0,2,2
"9619","Zm00033ab024630_T001",0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,2,2
"9620","Zm00001eb024020_T001",1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,26,1,2,1
"9621","Zm00028ab026880_T001",0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
"9622","Zm00031ab027830_T001",0,0,2,2,1,2,0,0,0,0,0,0,2,0,2,2,0,0,0,0,2,0,0,0,0,0,8,0,2,2
"9623","Zm00001eb027280_T001",1,1,1,1,0,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,25,0,2,2
"9624","Zm00029ab030530_T001",1,2,1,2,4,1,1,1,1,1,1,3,2,1,2,1,1,1,1,1,2,2,1,0,1,2,25,0,4,4
"9625","Zm00031ab036520_T001",1,1,1,2,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,21,0,2,2
"9626","Zm00001eb040810_T001",2,0,1,2,0,2,2,0,0,0,2,0,1,0,2,0,2,1,0,0,3,2,2,0,0,2,14,0,3,3
"9627","Zm00001eb043500_T001",2,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,2,2
"9628","Zm00001eb044570_T001",1,2,0,0,2,0,0,2,0,2,0,2,2,1,1,1,0,0,1,0,0,0,1,2,2,0,14,0,2,2
"9629","Zm00033ab050270_T001",1,1,2,1,0,1,0,1,0,0,0,0,3,2,1,0,0,0,0,0,2,1,1,3,0,2,14,0,3,3
"9630","Zm00001eb049490_T001",8,8,6,9,6,5,7,9,3,10,7,10,15,8,4,13,9,2,4,7,12,6,9,5,12,9,26,2,15,13
"9631","Zm00001eb051540_T001",5,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,5,5
"9632","Zm00038ab060420_T001",0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2,2
"9633","Zm00001eb060410_T003",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,26,1,2,1
"9634","Zm00028ab064460_T002",0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
"9635","Zm00028ab068650_T001",0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,2,2
"9636","Zm00031ab070850_T001",0,0,3,0,4,1,0,0,0,0,0,0,1,0,1,0,0,1,1,2,0,0,1,0,0,0,9,0,4,4
"9637","Zm00001eb070440_T001",1,0,1,0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,2,1,0,0,0,0,0,8,0,3,3
"9638","Zm00033ab074560_T001",0,0,0,2,2,1,1,0,1,0,0,0,2,1,1,1,1,1,2,2,2,2,1,2,1,0,18,0,2,2
"9639","Zm00031ab080500_T001",1,1,3,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,26,1,3,2
"9640","Zm00028ab079270_T002",0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
"9641","Zm00038ab087110_T001",0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
"9642","Zm00028ab086850_T001",0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
"9643","Zm00001eb086020_T001",1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,0,2,2
"9644","Zm00038ab089870_T001",0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,2,2
"9645","Zm00039ab093800_T001",1,3,1,1,2,1,3,3,2,2,2,1,3,4,3,3,2,3,3,3,3,4,2,2,2,1,26,1,4,3
"9646","Zm00028ab096690_T001",0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3
"9647","Zm00028ab096830_T001",0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3
"9648","Zm00028ab096980_T001",0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3
"9649","Zm00039ab096770_T001",0,0,0,0,0,0,2,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,3,3
"9650","Zm00001eb096730_T001",2,0,0,0,2,2,0,0,0,2,0,0,1,0,2,0,0,0,2,2,2,1,0,0,2,2,12,0,2,2
"9651","Zm00028ab105600_T001",0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,2
"9652","Zm00028ab106660_T001",0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
"9653","Zm00038ab110410_T001",0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,7,0,2,2
"9654","Zm00001eb112060_T001",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
"9655","Zm00028ab118430_T001",0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0,4,0,2,2
"9656","Zm00031ab120200_T001",0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,1,2,0,0,9,0,2,2
"9657","Zm00027ab117210_T001",0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2
"9658","Zm00001eb124130_T001",4,3,3,3,4,4,3,2,5,3,4,4,4,3,3,5,4,3,3,4,3,3,4,4,4,4,26,2,5,3
"9659","Zm00028ab129290_T001",0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
"9660","Zm00035ab133320_T001",0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2
"9661","Zm00039ab135040_T001",0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
"9662","Zm00039ab135520_T001",0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
"9663","Zm00038ab137810_T001",3,3,7,3,14,12,6,4,4,3,3,8,11,10,6,3,4,3,14,5,8,4,3,3,5,3,26,3,14,11
"9664","Zm00039ab143190_T001",0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3
"9665","Zm00023ab145600_T001",3,2,2,3,4,3,8,4,7,6,3,2,11,2,3,3,4,5,4,3,2,3,4,6,2,2,26,2,11,9
"9666","Zm00018ab147670_T001",0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,2,0,1,0,0,1,0,1,1,14,0,2,2
"9667","Zm00027ab150120_T001",0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
"9668","Zm00032ab158990_T001",0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2
"9669","Zm00001eb160150_T001",1,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,0,1,6,0,3,3
"9670","Zm00028ab165830_T001",0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
"9671","Zm00041ab171790_T001",2,2,2,2,2,2,1,2,2,4,2,1,2,4,3,2,3,2,1,2,4,3,1,3,2,2,26,1,4,3
"9672","Zm00001eb166760_T001",1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1,1,1,1,1,2,1,1,1,2,26,1,2,1
"9673","Zm00001eb167620_T001",2,0,3,1,0,2,2,1,2,0,0,1,1,0,2,1,1,1,1,2,0,2,1,1,0,1,19,0,3,3
"9674","Zm00028ab178520_T001",0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
"9675","Zm00001eb179890_T001",2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2
"9676","Zm00032ab189140_T001",0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2
"9677","Zm00039ab191140_T001",0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2
"9678","Zm00001eb190000_T001",2,0,2,0,2,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5
"9679","Zm00001eb190300_T001",2,2,2,4,3,4,1,3,4,3,2,3,3,2,2,2,2,2,3,2,1,2,2,3,4,2,26,1,4,3
"9680","Zm00027ab196850_T001",0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
"9681","Zm00038ab197120_T001",0,0,0,0,1,2,0,0,0,0,0,3,2,0,0,1,0,0,0,3,0,0,0,0,0,3,7,0,3,3
"9682","Zm00035ab206050_T001",0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2
"9683","Zm00001eb204440_T001",3,2,3,3,3,2,3,2,2,3,2,2,3,2,3,2,3,3,2,2,2,2,2,3,2,2,26,2,3,1
